Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2032,51,Male,T-shirt,Clothing,77,Illinois,XL,Pink,Summer,4.8,No,Two-Day Shipping,Yes,Yes,60,Cash,Weekly
2033,54,Female,Sneakers,Footwear,110,Georgia,XXL,Black,Winter,1.4,Yes,Next Day Air,No,Yes,58,Cash,Daily
2034,29,Male,Belt,Accessories,29,New York,XL,Red,Fall,2.2,Yes,Next Day Air,No,No,57,Debit Card,Daily
2035,64,Male,Windbreaker,Outerwear,64,Nevada,S,Orange,Summer,3.4,Yes,Store Pickup,Yes,No,50,Cash,Quarterly
2036,18,Female,Boots,Footwear,72,Texas,L,White,Summer,1.7,No,Standard,Yes,Yes,56,Debit Card,Quarterly
2037,46,Female,Slip-ons,Footwear,61,Arizona,XS,Beige,Fall,3.5,No,Next Day Air,No,Yes,57,Google Pay,Weekly
2038,30,Male,Coat,Clothing,55,Oregon,XXL,Purple,Spring,4.8,Yes,Next Day Air,Yes,No,16,Apple Pay,Annually
2039,50,Female,Trench Coat,Outerwear,50,Oregon,M,Yellow,Winter,1.1,No,Store Pickup,Yes,No,56,Bank Transfer,Bi-Weekly
2040,62,Female,Windbreaker,Outerwear,102,Florida,M,Yellow,Summer,2.8,No,Store Pickup,No,No,31,Google Pay,Quarterly
2041,46,Male,Watch,Accessories,84,Illinois,M,Yellow,Winter,2.8,Yes,Next Day Air,Yes,Yes,57,Google Pay,Quarterly
2042,52,Female,Windbreaker,Outerwear,54,Illinois,XL,Black,Summer,3.1,Yes,Next Day Air,Yes,No,16,Credit Card,Monthly
2043,39,Male,T-shirt,Clothing,141,California,XXL,Purple,Winter,1.1,No,Store Pickup,No,Yes,50,Debit Card,Daily
2044,37,Female,Parka,Outerwear,109,Nevada,XS,Navy,Winter,3.3,Yes,Standard,Yes,No,8,Google Pay,Annually
2045,41,Female,Scarf,Accessories,36,Washington,L,Black,Spring,3.3,Yes,Two-Day Shipping,No,Yes,33,Apple Pay,Daily
2046,18,Female,Cardigan,Clothing,139,Washington,XS,Beige,Summer,1.2,No,Store Pickup,Yes,Yes,30,Bank Transfer,Bi-Weekly
2047,32,Male,Shorts,Clothing,123,Michigan,XL,Beige,Winter,3.4,No,Store Pickup,Yes,No,26,Credit Card,Annually
2048,22,Male,Skirt,Clothing,23,Tennessee,XL,Black,Spring,3.7,Yes,Standard,No,No,1,Cash,Weekly
2049,21,Male,Skirt,Clothing,104,Nevada,M,Teal,Winter,1.7,Yes,Store Pickup,Yes,Yes,5,Credit Card,Annually
2050,41,Female,Slip-ons,Footwear,83,Nevada,L,Orange,Fall,3.6,No,Free Shipping,No,No,16,Bank Transfer,Weekly
2051,42,Female,Sunglasses,Accessories,57,Texas,M,White,Winter,2.1,No,Store Pickup,Yes,No,18,Credit Card,Annually
2052,30,Male,Belt,Accessories,132,Tennessee,XL,Red,Winter,4.2,No,Store Pickup,No,No,34,Credit Card,Annually
2053,51,Female,Raincoat,Outerwear,102,Arizona,XS,Yellow,Fall,3.4,Yes,Free Shipping,No,No,33,Google Pay,Daily
2054,55,Male,Hat,Accessories,146,Texas,S,Beige,Winter,1.7,Yes,Store Pickup,No,No,16,PayPal,Bi-Weekly
2055,57,Female,Vest,Clothing,68,Florida,M,Beige,Summer,2.3,No,Store Pickup,Yes,Yes,57,Credit Card,Daily
2056,41,Male,Leggings,Clothing,79,Illinois,XXL,Pink,Fall,3.4,Yes,Standard,Yes,No,52,Google Pay,Monthly
2057,60,Male,Leggings,Clothing,28,Washington,XXL,Yellow,Summer,3.6,Yes,Standard,Yes,Yes,42,Bank Transfer,Monthly
2058,40,Female,Sunglasses,Accessories,49,Texas,M,Beige,Fall,3.2,Yes,Two-Day Shipping,No,Yes,45,Google Pay,Weekly
2059,48,Female,Shorts,Clothing,86,Arizona,M,Pink,Spring,2.2,Yes,Next Day Air,Yes,No,46,Google Pay,Bi-Weekly
2060,23,Female,Windbreaker,Outerwear,125,California,L,Navy,Winter,2.3,Yes,Free Shipping,No,Yes,39,Bank Transfer,Weekly
2061,45,Female,Parka,Outerwear,149,Arizona,L,Beige,Fall,2.1,No,Next Day Air,No,Yes,15,PayPal,Daily
2062,26,Male,Vest,Clothing,121,Tennessee,XS,Cream,Fall,4.9,No,Express,No,No,42,Credit Card,Annually
2063,42,Male,Flip Flops,Footwear,147,Colorado,XS,White,Summer,4.4,No,Free Shipping,No,Yes,27,Cash,Annually
2064,25,Male,Bracelet,Accessories,107,Illinois,XL,Pink,Summer,3.8,Yes,Standard,No,Yes,42,Apple Pay,Bi-Weekly
2065,38,Male,Watch,Accessories,41,Illinois,XS,Navy,Summer,2.8,No,Express,Yes,Yes,13,Bank Transfer,Monthly
2066,22,Female,Slip-ons,Footwear,56,Ohio,M,Yellow,Fall,2.7,Yes,Standard,Yes,Yes,13,Google Pay,Annually
2067,52,Male,Cardigan,Clothing,139,Michigan,XS,Pink,Winter,1.3,No,Free Shipping,No,No,24,Debit Card,Bi-Weekly
2068,63,Female,Trench Coat,Outerwear,35,Michigan,XS,Navy,Summer,2.4,Yes,Express,No,No,37,Credit Card,Bi-Weekly
2069,55,Female,Bracelet,Accessories,59,Michigan,XL,Navy,Fall,2.8,Yes,Free Shipping,Yes,Yes,15,Credit Card,Annually
2070,70,Female,Loafers,Footwear,38,Virginia,XXL,Navy,Summer,,Yes,Express,No,No,33,Apple Pay,Bi-Weekly
2071,65,Female,Slip-ons,Footwear,114,Florida,L,Purple,Fall,1.7,Yes,Two-Day Shipping,No,No,1,Cash,Weekly
2072,50,Female,Sneakers,Footwear,129,Michigan,S,Olive,Winter,4.9,Yes,Next Day Air,Yes,Yes,52,Debit Card,Bi-Weekly
2073,48,Male,Necklace,Accessories,102,Tennessee,L,Navy,Summer,4.8,Yes,Next Day Air,No,Yes,3,PayPal,Bi-Weekly
2074,51,Female,Oxfords,Footwear,135,New York,XS,Navy,Winter,1.9,Yes,Express,No,No,59,Credit Card,Bi-Weekly
2075,20,Male,Flip Flops,Footwear,99,Georgia,M,Olive,Winter,3.1,Yes,Two-Day Shipping,No,No,41,Credit Card,Bi-Weekly
2076,44,Female,Jacket,Clothing,32,Georgia,XL,Pink,Fall,2.6,No,Express,No,No,24,Google Pay,Daily
2077,50,Female,Hat,Accessories,125,Arizona,XXL,Red,Summer,1.7,Yes,Two-Day Shipping,Yes,Yes,18,Google Pay,Quarterly
2078,52,Female,Necklace,Accessories,127,Texas,XS,Orange,Winter,4.6,Yes,Store Pickup,No,No,37,Bank Transfer,Quarterly
2079,44,Female,Sunglasses,Accessories,23,Arizona,L,Black,Fall,1.8,Yes,Express,Yes,Yes,55,Debit Card,Quarterly
2080,33,Female,Jacket,Clothing,38,Washington,L,Navy,Summer,2,No,Two-Day Shipping,Yes,No,57,Google Pay,Daily
2081,61,Male,Leggings,Clothing,44,Georgia,S,Red,Winter,2.1,Yes,Free Shipping,No,No,1,Debit Card,Annually
2082,28,Female,Parka,Outerwear,33,Georgia,L,Beige,Winter,3.6,No,Next Day Air,No,No,31,PayPal,Quarterly
2083,41,Male,Necklace,Accessories,102,Georgia,XXL,Red,Winter,1.5,Yes,Next Day Air,Yes,No,32,PayPal,Bi-Weekly
2084,32,Female,Leggings,Clothing,56,Oregon,M,Navy,Fall,1.6,Yes,Next Day Air,Yes,Yes,25,Cash,Bi-Weekly
2085,57,Male,Jacket,Clothing,38,Ohio,M,Yellow,Fall,3.8,No,Express,Yes,Yes,2,Bank Transfer,Annually
2086,58,Female,Slip-ons,Footwear,82,Arizona,S,Black,Summer,2.2,Yes,Express,No,Yes,11,Cash,Daily
2087,36,Male,Flip Flops,Footwear,59,Colorado,S,Pink,Summer,2.2,Yes,Two-Day Shipping,No,Yes,11,Bank Transfer,Annually
2088,20,Female,Leggings,Clothing,57,Georgia,L,Teal,Fall,3.3,Yes,Store Pickup,Yes,No,59,Bank Transfer,Monthly
2089,26,Male,Belt,Accessories,54,Georgia,M,Pink,Spring,1.3,Yes,Standard,Yes,No,47,Cash,Weekly
2090,48,Male,Necklace,Accessories,66,New York,XL,Orange,Winter,3.8,No,Next Day Air,No,Yes,11,Apple Pay,Weekly
2091,25,Male,Sunglasses,Accessories,53,Texas,S,Teal,Spring,4.5,Yes,Two-Day Shipping,Yes,Yes,2,Credit Card,Bi-Weekly
2092,28,Male,Watch,Accessories,150,Oregon,XS,Teal,Winter,3.7,No,Free Shipping,Yes,Yes,7,Bank Transfer,Quarterly
2093,55,Male,Vest,Clothing,146,Florida,XS,Orange,Summer,1.8,No,Two-Day Shipping,Yes,Yes,28,Debit Card,Weekly
2094,49,Male,Parka,Outerwear,91,Tennessee,XXL,Cream,Spring,4.6,Yes,Standard,Yes,Yes,39,Credit Card,Quarterly
2095,20,Female,Trench Coat,Outerwear,22,California,S,Cream,Summer,4.1,Yes,Express,No,No,37,PayPal,Monthly
2096,22,Female,Cardigan,Clothing,147,Arizona,L,Beige,Spring,4.3,No,Next Day Air,No,Yes,22,Cash,Annually
2097,32,Male,Windbreaker,Outerwear,111,Virginia,XXL,Red,Spring,2.6,Yes,Store Pickup,No,Yes,5,Cash,Annually
2098,67,Female,Skirt,Clothing,22,New York,XL,Teal,Winter,4.4,Yes,Standard,No,No,55,Apple Pay,Daily
2099,56,Female,Skirt,Clothing,118,Tennessee,XL,Pink,Winter,3.7,Yes,Store Pickup,Yes,Yes,13,Cash,Monthly
2100,49,Male,T-shirt,Clothing,96,Michigan,XS,Black,Winter,4.5,Yes,Free Shipping,Yes,No,12,Debit Card,Weekly
2101,31,Male,Flip Flops,Footwear,118,Georgia,XL,Yellow,Fall,2.1,Yes,Two-Day Shipping,Yes,Yes,29,PayPal,Quarterly
2102,49,Male,Vest,Clothing,51,Michigan,M,Purple,Summer,3.7,No,Store Pickup,No,No,20,Bank Transfer,Daily
2103,54,Female,Boots,Footwear,21,New York,M,Purple,Summer,4.1,Yes,Next Day Air,No,Yes,35,Cash,Monthly
2104,54,Male,Mules,Footwear,52,New York,XL,Black,Spring,2,Yes,Next Day Air,No,No,23,Google Pay,Bi-Weekly
2105,69,Female,Parka,Outerwear,147,Illinois,XXL,Yellow,Fall,1.4,Yes,Next Day Air,Yes,Yes,2,Apple Pay,Weekly
2106,39,Female,Cardigan,Clothing,58,Colorado,L,Yellow,Winter,1.1,No,Free Shipping,No,Yes,32,Credit Card,Daily
2107,69,Male,Hat,Accessories,109,Arizona,S,Purple,Spring,3.8,Yes,Store Pickup,No,Yes,4,Apple Pay,Quarterly
2108,24,Female,Raincoat,Outerwear,113,Tennessee,XS,Red,Winter,1.3,Yes,Next Day Air,Yes,No,21,PayPal,Annually
2109,40,Female,Bracelet,Accessories,59,Oregon,L,Purple,Summer,2.5,No,Express,No,No,5,PayPal,Daily
2110,69,Female,Flip Flops,Footwear,95,Ohio,M,Teal,Fall,3.7,No,Standard,Yes,Yes,0,Bank Transfer,Daily
2111,44,Male,Vest,Clothing,53,Arizona,S,Red,Winter,4.2,No,Free Shipping,Yes,Yes,41,Bank Transfer,Annually
2112,42,Male,Windbreaker,Outerwear,109,Nevada,XS,Teal,Fall,4.4,No,Standard,Yes,No,1,Bank Transfer,Annually
2113,61,Female,Coat,Clothing,23,Michigan,XS,White,Summer,2.6,No,Standard,Yes,No,52,Google Pay,Annually
2114,30,Female,Hat,Accessories,133,Texas,XS,Cream,Winter,1.7,No,Two-Day Shipping,No,No,56,Cash,Daily
2115,56,Female,Sunglasses,Accessories,80,Ohio,XL,Cream,Winter,2.7,No,Free Shipping,Yes,Yes,47,Bank Transfer,Annually
2116,45,Male,Trench Coat,Outerwear,136,Georgia,S,Purple,Spring,4.9,Yes,Next Day Air,Yes,No,13,PayPal,Bi-Weekly
2117,60,Female,Puffer Jacket,Outerwear,96,Colorado,S,Red,Fall,3.7,No,Store Pickup,Yes,Yes,52,Debit Card,Monthly
2118,63,Male,Earrings,Accessories,26,Texas,XS,Yellow,Spring,2.9,Yes,Express,No,No,28,Apple Pay,Daily
2119,35,Female,Sneakers,Footwear,87,California,XXL,Olive,Summer,3.5,Yes,Free Shipping,No,Yes,50,Bank Transfer,Quarterly
2120,48,Male,Heels,Footwear,135,Oregon,M,Pink,Winter,3.3,Yes,Store Pickup,Yes,Yes,58,Debit Card,Monthly
2121,35,Female,Bracelet,Accessories,135,California,XS,Beige,Summer,4.5,Yes,Two-Day Shipping,No,Yes,43,Google Pay,Quarterly
2122,64,Male,Belt,Accessories,139,Oregon,XL,White,Spring,5,Yes,Standard,No,No,16,PayPal,Monthly
2123,55,Male,Jacket,Clothing,30,Virginia,XL,Yellow,Fall,4.2,Yes,Store Pickup,No,No,13,Cash,Annually
2124,33,Female,Sunglasses,Accessories,138,Ohio,XL,Orange,Winter,2.8,Yes,Next Day Air,Yes,Yes,21,Debit Card,Weekly
2125,28,Male,Belt,Accessories,22,Michigan,S,Navy,Winter,2.9,Yes,Two-Day Shipping,No,No,26,Cash,Daily
2126,41,Male,Mules,Footwear,70,Washington,XL,Orange,Fall,2.8,No,Free Shipping,No,Yes,6,Bank Transfer,Annually
2127,30,Female,T-shirt,Clothing,17,Washington,XXL,Teal,Spring,2.8,Yes,Next Day Air,Yes,No,58,Cash,Annually
2128,32,Male,Puffer Jacket,Outerwear,24,Arizona,XXL,Black,Summer,2.1,No,Two-Day Shipping,Yes,No,31,Cash,Bi-Weekly
2129,61,Male,Parka,Outerwear,119,Georgia,XS,Yellow,Fall,3.7,No,Free Shipping,No,No,28,Debit Card,Monthly
2130,41,Female,Parka,Outerwear,37,Virginia,XL,Purple,Summer,3,No,Two-Day Shipping,No,No,30,Google Pay,Bi-Weekly
2131,30,Female,T-shirt,Clothing,100,Virginia,S,Navy,Spring,1.7,Yes,Next Day Air,Yes,Yes,13,Debit Card,Annually
2132,40,Male,Trench Coat,Outerwear,110,Arizona,S,Red,Spring,3.4,Yes,Next Day Air,No,Yes,46,Apple Pay,Weekly
2133,45,Female,Belt,Accessories,52,Nevada,S,Olive,Winter,2.6,No,Free Shipping,Yes,Yes,21,Cash,Quarterly
2134,66,Male,Slip-ons,Footwear,30,Oregon,M,Red,Winter,3.9,No,Two-Day Shipping,Yes,Yes,8,Apple Pay,Monthly
2135,34,Male,Heels,Footwear,53,Michigan,M,Cream,Winter,1.6,Yes,Next Day Air,Yes,Yes,31,Cash,Weekly
2136,66,Male,Oxfords,Footwear,41,Texas,S,Red,Winter,4.3,Yes,Standard,No,Yes,41,Debit Card,Bi-Weekly
2137,65,Female,Hoodie,Clothing,17,Ohio,S,Red,Summer,4.5,Yes,Store Pickup,Yes,Yes,34,PayPal,Bi-Weekly
2138,26,Female,Raincoat,Outerwear,139,Tennessee,XL,Orange,Spring,2.1,Yes,Next Day Air,Yes,No,48,Cash,Annually
2139,44,Female,Cardigan,Clothing,19,Tennessee,XXL,Orange,Winter,2.2,No,Free Shipping,No,Yes,6,PayPal,Monthly
2140,57,Male,Slip-ons,Footwear,126,Ohio,XS,Beige,Summer,3.9,No,Express,No,No,39,Debit Card,Bi-Weekly
2141,58,Male,Heels,Footwear,71,Colorado,L,Teal,Winter,4.7,Yes,Store Pickup,Yes,Yes,44,PayPal,Daily
2142,24,Female,Loafers,Footwear,122,Georgia,M,White,Spring,1.5,Yes,Next Day Air,No,No,56,Cash,Annually
2143,43,Female,Raincoat,Outerwear,72,Ohio,L,Pink,Winter,1.4,No,Two-Day Shipping,No,Yes,9,Google Pay,Quarterly
2144,64,Male,Belt,Accessories,74,Michigan,M,Navy,Fall,1.6,No,Next Day Air,Yes,Yes,6,PayPal,Bi-Weekly
2145,61,Female,Windbreaker,Outerwear,90,New York,XL,Orange,Winter,1.9,No,Two-Day Shipping,No,No,0,Debit Card,Quarterly
2146,68,Female,Necklace,Accessories,121,Georgia,L,Orange,Fall,1.8,No,Standard,No,Yes,2,Credit Card,Weekly
2147,60,Male,T-shirt,Clothing,134,New York,L,Orange,Winter,1.9,Yes,Free Shipping,No,No,13,Cash,Annually
2148,64,Male,Loafers,Footwear,87,Tennessee,XL,Yellow,Fall,3.3,Yes,Next Day Air,No,Yes,51,Credit Card,Quarterly
2149,56,Male,T-shirt,Clothing,92,Michigan,XL,Pink,Winter,3.9,Yes,Store Pickup,No,Yes,54,Cash,Weekly
2150,37,Female,Trench Coat,Outerwear,65,Nevada,L,Purple,Fall,3.5,No,Standard,No,No,50,Credit Card,Quarterly
2151,30,Female,Vest,Clothing,39,Tennessee,L,Olive,Fall,3.6,Yes,Standard,No,No,48,Apple Pay,Weekly
2152,45,Female,Bracelet,Accessories,80,Tennessee,L,Red,Summer,3.2,Yes,Store Pickup,No,Yes,32,Google Pay,Daily
2153,45,Female,Bracelet,Accessories,37,Michigan,S,Yellow,Fall,4,No,Standard,Yes,No,17,Debit Card,Bi-Weekly
2154,56,Female,Watch,Accessories,145,Georgia,XL,Red,Spring,2.6,No,Standard,Yes,Yes,2,Google Pay,Quarterly
2155,43,Male,Trench Coat,Outerwear,82,Tennessee,S,Olive,Summer,2.4,No,Two-Day Shipping,No,Yes,7,Debit Card,Daily
2156,20,Male,Bracelet,Accessories,144,Arizona,XS,Black,Spring,1.8,No,Next Day Air,No,No,27,Credit Card,Bi-Weekly
2157,48,Female,Hoodie,Clothing,81,Arizona,M,Yellow,Winter,3.9,Yes,Store Pickup,Yes,No,5,Debit Card,Weekly
2158,20,Male,Skirt,Clothing,118,Oregon,M,Beige,Winter,3.8,Yes,Store Pickup,Yes,Yes,50,Bank Transfer,Bi-Weekly
2159,51,Male,Skirt,Clothing,70,New York,M,Navy,Winter,3.9,No,Standard,Yes,Yes,32,PayPal,Bi-Weekly
2160,28,Female,T-shirt,Clothing,138,New York,XL,Black,Spring,5,Yes,Standard,Yes,No,51,PayPal,Monthly
2161,23,Female,Leggings,Clothing,29,Illinois,XXL,Orange,Spring,3.4,Yes,Express,No,No,2,PayPal,Bi-Weekly
2162,24,Male,Vest,Clothing,120,Michigan,L,White,Winter,4.2,No,Standard,No,Yes,34,Credit Card,Annually
2163,56,Male,Sunglasses,Accessories,56,Virginia,XL,Cream,Fall,1.1,Yes,Two-Day Shipping,No,Yes,9,Google Pay,Weekly
2164,22,Male,Loafers,Footwear,86,Colorado,M,Navy,Summer,1.2,No,Standard,Yes,Yes,30,Bank Transfer,Annually
2165,49,Female,Cardigan,Clothing,148,Michigan,M,Pink,Summer,3.9,No,Two-Day Shipping,Yes,No,25,Credit Card,Daily
2166,68,Male,Mules,Footwear,23,Nevada,S,Black,Winter,3.4,No,Standard,No,No,31,Cash,Daily
2167,25,Female,Boots,Footwear,27,Washington,XXL,White,Spring,4.6,Yes,Store Pickup,Yes,Yes,12,Credit Card,Weekly
2168,55,Female,Necklace,Accessories,49,Texas,L,Navy,Summer,1.5,No,Store Pickup,No,No,35,Cash,Annually
2169,55,Female,T-shirt,Clothing,42,Colorado,L,Purple,Spring,4.9,No,Standard,No,Yes,5,Credit Card,Weekly
2170,68,Female,Hoodie,Clothing,16,Michigan,XS,Pink,Fall,4.1,Yes,Free Shipping,No,No,53,Credit Card,Quarterly
2171,49,Male,Vest,Clothing,80,Texas,XL,Red,Fall,2.7,No,Free Shipping,No,No,1,Bank Transfer,Monthly
2172,61,Female,Vest,Clothing,143,Texas,L,Navy,Winter,2,No,Next Day Air,Yes,No,36,Cash,Daily
2173,27,Female,Trench Coat,Outerwear,35,Ohio,S,Orange,Spring,2.2,No,Next Day Air,No,No,11,PayPal,Weekly
2174,43,Female,Earrings,Accessories,36,Tennessee,XL,Beige,Summer,1.2,No,Free Shipping,No,Yes,33,Cash,Monthly
2175,36,Female,Cardigan,Clothing,147,Georgia,XL,Black,Summer,4.9,No,Express,No,No,5,Credit Card,Monthly
2176,67,Female,Windbreaker,Outerwear,126,Texas,S,Olive,Summer,2.1,No,Two-Day Shipping,No,No,41,Credit Card,Daily
2177,42,Male,Trench Coat,Outerwear,142,Oregon,L,Orange,Fall,1.2,Yes,Free Shipping,No,Yes,13,Credit Card,Annually
2178,27,Female,Oxfords,Footwear,60,New York,M,Navy,Fall,4.3,No,Standard,Yes,No,47,Bank Transfer,Quarterly
2179,22,Female,Bracelet,Accessories,61,California,M,Black,Fall,4.1,Yes,Store Pickup,No,Yes,21,Debit Card,Daily
2180,50,Female,Boots,Footwear,110,Tennessee,L,Black,Fall,3.5,Yes,Free Shipping,Yes,Yes,9,Debit Card,Annually
2181,56,Male,T-shirt,Clothing,52,Tennessee,XL,Olive,Fall,4.6,Yes,Store Pickup,Yes,No,58,Cash,Annually
2182,19,Female,Shorts,Clothing,146,New York,M,Cream,Summer,3.7,No,Next Day Air,Yes,No,2,Bank Transfer,Weekly
2183,45,Male,Jacket,Clothing,73,California,S,Yellow,Spring,3,Yes,Standard,No,Yes,55,PayPal,Weekly
2184,47,Female,Trench Coat,Outerwear,70,Nevada,M,Beige,Winter,2.8,No,Free Shipping,Yes,No,13,Bank Transfer,Annually
2185,30,Female,Sunglasses,Accessories,53,Georgia,M,Olive,Summer,1.5,No,Express,No,Yes,4,Apple Pay,Quarterly
2186,39,Male,Sneakers,Footwear,78,Ohio,M,Beige,Summer,3.2,Yes,Two-Day Shipping,No,Yes,0,PayPal,Monthly
2187,45,Female,Parka,Outerwear,111,Oregon,XS,Purple,Summer,3.2,No,Free Shipping,No,No,5,Cash,Annually
2188,58,Female,Sneakers,Footwear,95,New York,XS,Orange,Summer,3.9,No,Two-Day Shipping,No,Yes,6,PayPal,Annually
2189,26,Male,Mules,Footwear,23,Arizona,M,Cream,Spring,2,No,Express,Yes,Yes,0,Bank Transfer,Monthly
2190,36,Female,Shorts,Clothing,51,Colorado,XL,Pink,Fall,2.4,No,Free Shipping,No,Yes,13,Credit Card,Quarterly
2191,69,Male,Raincoat,Outerwear,107,New York,S,Red,Fall,4.1,No,Express,No,No,1,Credit Card,Daily
2192,68,Female,Hoodie,Clothing,72,Ohio,M,Teal,Winter,2.5,No,Two-Day Shipping,No,Yes,46,Google Pay,Quarterly
2193,50,Female,Cardigan,Clothing,28,Oregon,S,White,Fall,3.3,Yes,Next Day Air,No,Yes,29,Apple Pay,Weekly
2194,36,Male,Slip-ons,Footwear,68,New York,XS,Navy,Summer,1.7,No,Free Shipping,Yes,No,0,PayPal,Monthly
2195,37,Male,Boots,Footwear,116,Michigan,L,Olive,Winter,2.9,No,Free Shipping,Yes,No,1,Debit Card,Monthly
2196,66,Female,Parka,Outerwear,117,Texas,XS,Orange,Winter,2.5,Yes,Express,Yes,Yes,55,Debit Card,Annually
2197,55,Male,Boots,Footwear,143,Illinois,XL,Navy,Winter,3.2,No,Next Day Air,Yes,No,16,Cash,Weekly
2198,18,Female,Heels,Footwear,107,Nevada,XL,Pink,Summer,3.6,Yes,Next Day Air,No,No,2,PayPal,Quarterly
2199,24,Male,Scarf,Accessories,66,Ohio,XXL,Olive,Summer,5,No,Two-Day Shipping,Yes,Yes,33,Cash,Bi-Weekly
2200,24,Male,Trench Coat,Outerwear,81,Florida,XS,Black,Winter,4,No,Two-Day Shipping,Yes,No,48,Cash,Daily
2201,68,Female,Scarf,Accessories,79,Nevada,XL,White,Spring,3.8,No,Two-Day Shipping,No,No,47,Bank Transfer,Quarterly
2202,28,Male,Hat,Accessories,78,Arizona,XL,Red,Spring,1.8,No,Express,No,No,36,Apple Pay,Weekly
2203,47,Female,Parka,Outerwear,148,Arizona,L,Yellow,Fall,3.3,No,Two-Day Shipping,No,Yes,13,Bank Transfer,Bi-Weekly
2204,34,Male,Cardigan,Clothing,103,New York,XL,Black,Fall,1.7,No,Express,Yes,Yes,38,Google Pay,Daily
2205,25,Female,Parka,Outerwear,22,Texas,XS,White,Spring,1.9,Yes,Free Shipping,No,Yes,19,PayPal,Weekly
2206,34,Female,Mules,Footwear,55,Virginia,XS,Olive,Spring,1.3,No,Standard,No,No,52,Apple Pay,Annually
2207,58,Male,Shorts,Clothing,102,Tennessee,L,Red,Spring,2.5,No,Next Day Air,Yes,No,28,Debit Card,Daily
2208,20,Male,Raincoat,Outerwear,64,Arizona,S,Pink,Fall,1.9,Yes,Standard,No,No,36,Google Pay,Monthly
2209,41,Female,Flip Flops,Footwear,41,Nevada,XXL,Beige,Fall,4.7,No,Two-Day Shipping,Yes,Yes,49,Apple Pay,Monthly
2210,25,Female,Jacket,Clothing,93,Nevada,XL,White,Winter,3.7,Yes,Store Pickup,Yes,No,0,Bank Transfer,Quarterly
2211,39,Female,Puffer Jacket,Outerwear,145,Michigan,XXL,Purple,Winter,4,Yes,Two-Day Shipping,No,No,12,PayPal,Quarterly
2212,70,Female,Parka,Outerwear,69,Oregon,S,Pink,Fall,2.1,No,Standard,Yes,No,12,Debit Card,Monthly
2213,60,Female,Parka,Outerwear,104,Colorado,L,Olive,Fall,3.1,No,Next Day Air,No,No,28,Cash,Daily
2214,58,Male,Necklace,Accessories,85,Washington,L,Olive,Fall,3.6,Yes,Free Shipping,Yes,No,15,Apple Pay,Monthly
2215,53,Female,Sneakers,Footwear,149,Colorado,L,Beige,Summer,3.6,No,Free Shipping,Yes,Yes,28,Bank Transfer,Bi-Weekly
2216,67,Female,Watch,Accessories,149,Texas,M,Red,Summer,1.8,No,Next Day Air,Yes,Yes,46,Google Pay,Daily
2217,56,Female,Mules,Footwear,92,Oregon,XL,Black,Fall,4.2,Yes,Next Day Air,Yes,No,13,Credit Card,Bi-Weekly
2218,18,Female,Skirt,Clothing,70,Florida,XXL,Olive,Spring,2.3,Yes,Store Pickup,Yes,No,23,Google Pay,Weekly
2219,45,Male,Puffer Jacket,Outerwear,66,Tennessee,M,Pink,Winter,2.1,No,Free Shipping,No,No,47,Credit Card,Weekly
2220,49,Male,Loafers,Footwear,136,Ohio,XS,Beige,Summer,4.1,No,Standard,Yes,Yes,1,Debit Card,Annually
2221,20,Female,Parka,Outerwear,43,Nevada,XL,Beige,Spring,2.6,No,Two-Day Shipping,No,No,36,Cash,Monthly
2222,33,Male,Heels,Footwear,124,California,M,Olive,Summer,4.6,No,Store Pickup,No,No,45,Apple Pay,Quarterly
2223,19,Female,Oxfords,Footwear,61,Illinois,XS,Navy,Winter,1.1,No,Two-Day Shipping,No,No,27,Bank Transfer,Monthly
2224,23,Male,Cardigan,Clothing,55,Colorado,S,Red,Winter,4.7,Yes,Two-Day Shipping,Yes,Yes,12,Apple Pay,Monthly
2225,56,Female,Necklace,Accessories,41,Oregon,XXL,Red,Summer,3,No,Standard,No,Yes,31,Google Pay,Daily
2226,59,Female,Coat,Clothing,45,Tennessee,XS,Pink,Fall,1.2,Yes,Next Day Air,Yes,No,28,Google Pay,Annually
2227,69,Male,Scarf,Accessories,73,Ohio,XL,Beige,Winter,1.9,No,Store Pickup,No,Yes,55,PayPal,Bi-Weekly
2228,29,Male,Slip-ons,Footwear,17,New York,XS,Yellow,Summer,4.2,No,Free Shipping,Yes,Yes,27,Apple Pay,Annually
2229,34,Female,Hat,Accessories,25,Michigan,XL,Orange,Fall,5,Yes,Standard,Yes,Yes,40,Credit Card,Monthly
2230,18,Female,Bracelet,Accessories,54,Illinois,XL,Teal,Spring,1.5,No,Express,Yes,Yes,57,Debit Card,Quarterly
2231,30,Male,Parka,Outerwear,20,Colorado,S,Red,Fall,4.4,No,Free Shipping,No,Yes,15,Credit Card,Monthly
2232,35,Male,Skirt,Clothing,61,Nevada,L,Red,Summer,1.1,Yes,Store Pickup,No,Yes,5,Google Pay,Bi-Weekly
2233,36,Male,T-shirt,Clothing,66,California,XXL,Purple,Summer,3.8,No,Two-Day Shipping,Yes,Yes,19,Google Pay,Daily
2234,33,Male,Vest,Clothing,103,Ohio,XL,Olive,Winter,,No,Next Day Air,No,No,56,Debit Card,Quarterly
